dataset,row_idx,smiles,ring_id,csv_ring_size,n_heavy_atoms,n_rings,n_target_atoms,atom_on_ring_raw,verdict,score_0based,score_1based,0based_all_valid,0based_ring_match,0based_size_match,0based_elements,1based_all_valid,1based_ring_match,1based_size_match,1based_elements
HOMA,1931,Nc1ccc2oc(=O)c3c(c2c1)CCCN3,2,6,16,3,6,"[5, 6, 8, 9, 10, 4]",0based,5,1,True,6,True,"['O', 'C', 'C', 'C', 'C', 'C']",True,,False,"['C', 'O', 'O', 'C', 'C', 'C']"
HOMA,1932,Nc1ccc2oc(=O)c3c(c2c1)CCCN3,1,6,16,3,6,"[1, 11, 10, 4, 3, 2]",0based,5,1,True,6,True,"['C', 'C', 'C', 'C', 'C', 'C']",True,,False,"['N', 'C', 'C', 'C', 'C', 'C']"
HOMA,1933,Cc1ccc2oc(=O)c(C=O)c(Cl)c2c1,2,6,15,2,6,"[5, 6, 8, 11, 13, 4]",0based,5,1,True,6,True,"['O', 'C', 'C', 'C', 'C', 'C']",True,,False,"['C', 'O', 'O', 'O', 'Cl', 'C']"
HOMA,1934,Cc1ccc2oc(=O)c(C=O)c(Cl)c2c1,1,6,15,2,6,"[1, 14, 13, 4, 3, 2]",0based,5,1,True,6,True,"['C', 'C', 'C', 'C', 'C', 'C']",True,,False,"['C', 'C', 'Cl', 'C', 'C', 'C']"
HOMA,1935,CC[C@H](C)COc1coc(CO)cc1=O,1,6,15,1,6,"[6, 13, 12, 9, 8, 7]",0based,5,1,True,6,True,"['C', 'C', 'C', 'C', 'O', 'C']",True,,False,"['O', 'C', 'O', 'O', 'C', 'C']"
HOMA,1936,Cc1cc(=O)oc2c(CN(C)C)c(O)ccc12,1,6,17,2,6,"[1, 16, 6, 5, 3, 2]",0based,5,1,True,6,True,"['C', 'C', 'C', 'O', 'C', 'C']",True,,False,"['C', 'C', 'O', 'O', 'C', 'C']"
HOMA,1937,Cc1cc(=O)oc2c(CN(C)C)c(O)ccc12,2,6,17,2,6,"[7, 12, 14, 15, 16, 6]",0based,5,1,True,6,True,"['C', 'C', 'C', 'C', 'C', 'C']",True,,False,"['C', 'C', 'O', 'C', 'C', 'O']"
HOMA,1938,CCCC[C@@H](CC)COc1coc(C)cc1=O,1,6,17,1,6,"[9, 15, 14, 12, 11, 10]",0based,5,1,True,6,True,"['C', 'C', 'C', 'C', 'O', 'C']",True,,False,"['O', 'C', 'C', 'O', 'C', 'C']"
HOMA,1939,COc1coc(CN2CCC(C)=C(C)C2)cc1=O,2,6,18,2,6,"[8, 9, 10, 12, 14, 7]",0based,5,1,True,6,True,"['C', 'C', 'C', 'C', 'C', 'N']",True,,False,"['N', 'C', 'C', 'C', 'C', 'C']"
HOMA,1940,COc1coc(CN2CCC(C)=C(C)C2)cc1=O,1,6,18,2,6,"[2, 16, 15, 5, 4, 3]",0based,5,1,True,6,True,"['C', 'C', 'C', 'C', 'O', 'C']",True,,False,"['O', 'C', 'C', 'O', 'C', 'C']"
HOMA,1941,Cc1occc(=O)c1OCC(=O)NC[C@H](C)N,1,6,17,1,6,"[1, 7, 5, 4, 3, 2]",0based,5,1,True,6,True,"['C', 'C', 'C', 'C', 'C', 'O']",True,,False,"['C', 'O', 'C', 'C', 'O', 'C']"
HOMA,1942,CC(=O)Oc1ccc2c(C)c(C)c(=O)oc2c1,2,6,17,2,6,"[8, 10, 12, 14, 15, 7]",0based,5,1,True,6,True,"['C', 'C', 'C', 'O', 'C', 'C']",True,,False,"['C', 'C', 'C', 'O', 'O', 'C']"
HOMA,1943,CC(=O)Oc1ccc2c(C)c(C)c(=O)oc2c1,1,6,17,2,6,"[4, 16, 15, 7, 6, 5]",0based,5,1,True,6,True,"['C', 'C', 'C', 'C', 'C', 'C']",True,,False,"['O', 'C', 'O', 'C', 'C', 'C']"
HOMA,1944,O=C(NCc1cccnc1)c1ccc(=O)oc1,2,6,17,2,6,"[11, 12, 13, 15, 16, 10]",0based,5,1,True,6,True,"['C', 'C', 'C', 'O', 'C', 'C']",True,,False,"['C', 'C', 'C', 'O', 'O', 'C']"
HOMA,1945,O=C(NCc1cccnc1)c1ccc(=O)oc1,1,6,17,2,6,"[5, 6, 7, 8, 9, 4]",0based,5,1,True,6,True,"['C', 'C', 'C', 'N', 'C', 'C']",True,,False,"['C', 'C', 'C', 'C', 'N', 'C']"
HOMA,1946,Cc1noc(COc2c(C)occc2=O)n1,2,6,16,2,6,"[8, 10, 11, 12, 13, 7]",0based,5,1,True,6,True,"['C', 'O', 'C', 'C', 'C', 'C']",True,,False,"['C', 'C', 'O', 'C', 'C', 'O']"
HOMA,1947,Cc1noc(COc2c(C)occc2=O)n1,1,5,16,2,5,"[1, 2, 3, 4, 15]",0based,5,1,True,5,True,"['C', 'N', 'O', 'C', 'N']",True,,False,"['C', 'C', 'N', 'O', 'O']"
HOMA,1948,C=CCCNC(=O)N[C@@H]1[C@H](C)[C@H](OC)C1(C)C,1,4,17,1,4,"[8, 14, 11, 9]",0based,5,1,True,4,True,"['C', 'C', 'C', 'C']",True,,False,"['N', 'C', 'C', 'C']"
HOMA,1949,CCN(OC)C(=O)c1cc(=O)c(OC)co1,1,6,16,1,6,"[7, 15, 14, 11, 9, 8]",0based,5,1,True,6,True,"['C', 'O', 'C', 'C', 'C', 'C']",True,,False,"['O', 'C', 'C', 'O', 'C', 'C']"
HOMA,1950,N#Cc1cc2c(=O)oc3ccccc3c2nc1N,2,6,18,3,6,"[5, 7, 8, 13, 14, 4]",0based,5,1,True,6,True,"['C', 'O', 'C', 'C', 'C', 'C']",True,,False,"['C', 'O', 'O', 'C', 'C', 'C']"
HOMA,1951,N#Cc1cc2c(=O)oc3ccccc3c2nc1N,1,6,18,3,6,"[2, 16, 15, 14, 4, 3]",0based,5,1,True,6,True,"['C', 'C', 'N', 'C', 'C', 'C']",True,,False,"['C', 'N', 'C', 'C', 'C', 'C']"
HOMA,1952,N#Cc1cc2c(=O)oc3ccccc3c2nc1N,3,6,18,3,6,"[9, 10, 11, 12, 13, 8]",0based,5,1,True,6,True,"['C', 'C', 'C', 'C', 'C', 'C']",True,,False,"['C', 'C', 'C', 'C', 'C', 'O']"
HOMA,1953,CCCCCOc1ccc2ccc(=O)oc2c1,2,6,17,2,6,"[10, 11, 12, 14, 15, 9]",0based,5,1,True,6,True,"['C', 'C', 'C', 'O', 'C', 'C']",True,,False,"['C', 'C', 'C', 'O', 'O', 'C']"
HOMA,1954,CCCCCOc1ccc2ccc(=O)oc2c1,1,6,17,2,6,"[6, 16, 15, 9, 8, 7]",0based,5,1,True,6,True,"['C', 'C', 'C', 'C', 'C', 'C']",True,,False,"['O', 'C', 'O', 'C', 'C', 'C']"
HOMA,1955,Cc1cc(=O)oc2c(C)c(OC[C@H]3CO3)ccc12,3,3,18,3,3,"[13, 12, 14]",0based,5,1,True,3,True,"['C', 'C', 'O']",True,,False,"['C', 'C', 'C']"
HOMA,1956,Cc1cc(=O)oc2c(C)c(OC[C@H]3CO3)ccc12,1,6,18,3,6,"[1, 17, 6, 5, 3, 2]",0based,5,1,True,6,True,"['C', 'C', 'C', 'O', 'C', 'C']",True,,False,"['C', 'C', 'O', 'O', 'C', 'C']"
HOMA,1957,Cc1cc(=O)oc2c(C)c(OC[C@H]3CO3)ccc12,2,6,18,3,6,"[7, 9, 15, 16, 17, 6]",0based,5,1,True,6,True,"['C', 'C', 'C', 'C', 'C', 'C']",True,,False,"['C', 'C', 'O', 'C', 'C', 'O']"
HOMA,1958,CC[C@H]1C[C@@H](C)CN1Cc1cc(=O)c(O)co1,1,5,17,2,5,"[2, 3, 4, 6, 7]",0based,5,1,True,5,True,"['C', 'C', 'C', 'C', 'N']",True,,False,"['C', 'C', 'C', 'C', 'C']"
HOMA,1959,CC[C@H]1C[C@@H](C)CN1Cc1cc(=O)c(O)co1,2,6,17,2,6,"[10, 11, 13, 15, 16, 9]",0based,5,1,True,6,True,"['C', 'C', 'C', 'C', 'O', 'C']",True,,False,"['C', 'C', 'O', 'O', 'C', 'C']"
HOMA,1960,Cc1c(O)c2c(=O)n(C)c(C)cc2oc1=O,1,6,16,2,6,"[1, 14, 13, 12, 4, 2]",0based,5,1,True,6,True,"['C', 'C', 'O', 'C', 'C', 'C']",True,,False,"['C', 'O', 'C', 'C', 'O', 'C']"
HOMA,1961,Cc1c(O)c2c(=O)n(C)c(C)cc2oc1=O,2,6,16,2,6,"[5, 7, 9, 11, 12, 4]",0based,5,1,True,6,True,"['C', 'N', 'C', 'C', 'C', 'C']",True,,False,"['C', 'O', 'C', 'C', 'C', 'O']"
HOMA,1962,C[C@@H](NCc1cc(=O)c(O)co1)c1ccn(C)n1,1,6,18,2,6,"[5, 6, 8, 10, 11, 4]",0based,5,1,True,6,True,"['C', 'C', 'C', 'C', 'O', 'C']",True,,False,"['C', 'C', 'O', 'O', 'C', 'C']"
HOMA,1963,C[C@@H](NCc1cc(=O)c(O)co1)c1ccn(C)n1,2,5,18,2,5,"[13, 12, 17, 15, 14]",0based,5,1,True,5,True,"['C', 'C', 'N', 'N', 'C']",True,,False,"['C', 'O', 'C', 'C', 'C']"
HOMA,1964,Cc1cc(=O)c(OCCCC2CCC2)co1,2,4,16,2,4,"[11, 12, 13, 10]",0based,5,1,True,4,True,"['C', 'C', 'C', 'C']",True,,False,"['C', 'C', 'C', 'C']"
HOMA,1965,Cc1cc(=O)c(OCCCC2CCC2)co1,1,6,16,2,6,"[1, 15, 14, 5, 3, 2]",0based,5,1,True,6,True,"['C', 'O', 'C', 'C', 'C', 'C']",True,,False,"['C', 'C', 'C', 'O', 'C', 'C']"
HOMA,1966,COc1coc(C(=O)Nc2cnn(C)c2)cc1=O,1,6,18,2,6,"[2, 16, 15, 5, 4, 3]",0based,5,1,True,6,True,"['C', 'C', 'C', 'C', 'O', 'C']",True,,False,"['O', 'C', 'C', 'O', 'C', 'C']"
HOMA,1967,COc1coc(C(=O)Nc2cnn(C)c2)cc1=O,2,5,18,2,5,"[10, 9, 14, 12, 11]",0based,5,1,True,5,True,"['C', 'C', 'C', 'N', 'N']",True,,False,"['C', 'N', 'C', 'N', 'C']"
HOMA,1968,O=c1cc(CSC[C@@H]2CCCO2)occ1O,2,5,16,2,5,"[8, 7, 11, 10, 9]",0based,5,1,True,5,True,"['C', 'C', 'O', 'C', 'C']",True,,False,"['C', 'C', 'C', 'C', 'C']"
HOMA,1969,O=c1cc(CSC[C@@H]2CCCO2)occ1O,1,6,16,2,6,"[1, 14, 13, 12, 3, 2]",0based,5,1,True,6,True,"['C', 'C', 'C', 'O', 'C', 'C']",True,,False,"['O', 'C', 'O', 'O', 'C', 'C']"
HOMA,1970,CCCC1(CNC(=O)C[S@](=O)CC)CC1,1,3,15,1,3,"[3, 13, 14]",0based,5,1,True,3,True,"['C', 'C', 'C']",True,,False,"['C', 'C', 'C']"
HOMA,1971,CO[C@H]1CCN(Cc2cc(=O)c(O)co2)C1,1,5,16,2,5,"[2, 3, 4, 5, 15]",0based,5,1,True,5,True,"['C', 'C', 'C', 'N', 'C']",True,,False,"['O', 'C', 'C', 'C', 'O']"
HOMA,1972,CO[C@H]1CCN(Cc2cc(=O)c(O)co2)C1,2,6,16,2,6,"[8, 9, 11, 13, 14, 7]",0based,5,1,True,6,True,"['C', 'C', 'C', 'C', 'O', 'C']",True,,False,"['C', 'C', 'O', 'O', 'C', 'C']"
HOMA,1973,COCCNC(=O)COc1c(C)occc1=O,1,6,17,1,6,"[9, 15, 14, 13, 12, 10]",0based,5,1,True,6,True,"['C', 'C', 'C', 'C', 'O', 'C']",True,,False,"['O', 'C', 'C', 'O', 'C', 'C']"
HOMA,1974,CCc1noc(COc2c(C)occc2=O)n1,2,6,17,2,6,"[9, 11, 12, 13, 14, 8]",0based,5,1,True,6,True,"['C', 'O', 'C', 'C', 'C', 'C']",True,,False,"['C', 'C', 'O', 'C', 'C', 'O']"
HOMA,1975,CCc1noc(COc2c(C)occc2=O)n1,1,5,17,2,5,"[2, 3, 4, 5, 16]",0based,5,1,True,5,True,"['C', 'N', 'O', 'C', 'N']",True,,False,"['C', 'C', 'N', 'O', 'O']"
HOMA,1976,COc1coc(C(=O)NCC(C)(C)C)cc1=O,1,6,17,1,6,"[2, 15, 14, 5, 4, 3]",0based,5,1,True,6,True,"['C', 'C', 'C', 'C', 'O', 'C']",True,,False,"['O', 'C', 'C', 'O', 'C', 'C']"
HOMA,1977,CC(C)CNC(=O)c1cc2ccccc2c(=O)o1,1,6,18,2,6,"[7, 17, 15, 14, 9, 8]",0based,5,1,True,6,True,"['C', 'O', 'C', 'C', 'C', 'C']",True,,False,"['O', 'O', 'C', 'C', 'C', 'C']"
HOMA,1978,CC(C)CNC(=O)c1cc2ccccc2c(=O)o1,2,6,18,2,6,"[10, 11, 12, 13, 14, 9]",0based,5,1,True,6,True,"['C', 'C', 'C', 'C', 'C', 'C']",True,,False,"['C', 'C', 'C', 'C', 'C', 'C']"
HOMA,1979,CC[C@@H](C)N(CCO)Cc1cc(=O)c(O)co1,1,6,17,1,6,"[9, 16, 15, 13, 11, 10]",0based,5,1,True,6,True,"['C', 'O', 'C', 'C', 'C', 'C']",True,,False,"['C', 'C', 'O', 'O', 'C', 'C']"
HOMA,1980,CCNC(=O)c1cc2ccccc2c(=O)o1,1,6,16,2,6,"[5, 15, 13, 12, 7, 6]",0based,5,1,True,6,True,"['C', 'O', 'C', 'C', 'C', 'C']",True,,False,"['O', 'O', 'C', 'C', 'C', 'C']"
HOMA,1981,CCNC(=O)c1cc2ccccc2c(=O)o1,2,6,16,2,6,"[8, 9, 10, 11, 12, 7]",0based,5,1,True,6,True,"['C', 'C', 'C', 'C', 'C', 'C']",True,,False,"['C', 'C', 'C', 'C', 'C', 'C']"
HOMA,1982,O=c1cc(CN2CCC[C@@H]2CO)occ1O,2,5,16,2,5,"[6, 5, 9, 8, 7]",0based,5,1,True,5,True,"['C', 'N', 'C', 'C', 'C']",True,,False,"['N', 'C', 'C', 'C', 'C']"
HOMA,1983,O=c1cc(CN2CCC[C@@H]2CO)occ1O,1,6,16,2,6,"[1, 14, 13, 12, 3, 2]",0based,5,1,True,6,True,"['C', 'C', 'C', 'O', 'C', 'C']",True,,False,"['O', 'C', 'O', 'O', 'C', 'C']"
HOMA,1984,Cc1cc(=O)c(OCC2(CC#N)CC2)co1,2,3,16,2,3,"[12, 8, 13]",0based,5,1,True,3,True,"['C', 'C', 'C']",True,,False,"['N', 'C', 'C']"
HOMA,1985,Cc1cc(=O)c(OCC2(CC#N)CC2)co1,1,6,16,2,6,"[1, 15, 14, 5, 3, 2]",0based,5,1,True,6,True,"['C', 'O', 'C', 'C', 'C', 'C']",True,,False,"['C', 'C', 'C', 'O', 'C', 'C']"
HOMA,1986,Cc1c(O)c2c(oc1=O)[C@@](C)(O)[C@H](C)OC2,2,6,16,2,6,"[9, 12, 14, 15, 4, 5]",0based,5,1,True,6,True,"['C', 'C', 'O', 'C', 'C', 'C']",True,,False,"['O', 'O', 'C', 'O', 'O', 'C']"
HOMA,1987,Cc1c(O)c2c(oc1=O)[C@@](C)(O)[C@H](C)OC2,1,6,16,2,6,"[1, 7, 6, 5, 4, 2]",0based,5,1,True,6,True,"['C', 'C', 'O', 'C', 'C', 'C']",True,,False,"['C', 'O', 'C', 'C', 'O', 'C']"
HOMA,1988,C[C@@H](N(C)C(=O)N[C@H]1C=CCCC1)C1(C)CC1,1,6,17,2,6,"[8, 9, 10, 11, 12, 7]",0based,5,1,True,6,True,"['C', 'C', 'C', 'C', 'C', 'C']",True,,False,"['C', 'C', 'C', 'C', 'C', 'N']"
HOMA,1989,C[C@@H](N(C)C(=O)N[C@H]1C=CCCC1)C1(C)CC1,2,3,17,2,3,"[15, 13, 16]",0based,5,1,True,3,True,"['C', 'C', 'C']",True,,False,"['C', 'C', 'C']"
HOMA,1990,Cc1cc(=O)c(OCc2ncc(C)o2)co1,1,6,16,2,6,"[1, 15, 14, 5, 3, 2]",0based,5,1,True,6,True,"['C', 'O', 'C', 'C', 'C', 'C']",True,,False,"['C', 'C', 'O', 'O', 'C', 'C']"
HOMA,1991,Cc1cc(=O)c(OCc2ncc(C)o2)co1,2,5,16,2,5,"[9, 8, 13, 11, 10]",0based,5,1,True,5,True,"['N', 'C', 'O', 'C', 'C']",True,,False,"['C', 'C', 'C', 'C', 'N']"
HOMA,1992,COc1coc(C(=O)NCCCF)cc1=O,1,6,16,1,6,"[2, 14, 13, 5, 4, 3]",0based,5,1,True,6,True,"['C', 'C', 'C', 'C', 'O', 'C']",True,,False,"['O', 'C', 'F', 'O', 'C', 'C']"
HOMA,1993,COc1coc(CN[C@@H](CO)C(C)C)cc1=O,1,6,17,1,6,"[2, 15, 14, 5, 4, 3]",0based,5,1,True,6,True,"['C', 'C', 'C', 'C', 'O', 'C']",True,,False,"['O', 'C', 'C', 'O', 'C', 'C']"
HOMA,1994,Cc1c(C#N)c(=O)oc2ccc(Cl)cc12,1,6,15,2,6,"[1, 14, 8, 7, 5, 2]",0based,5,1,True,6,True,"['C', 'C', 'C', 'O', 'C', 'C']",True,,False,"['C', 'C', 'O', 'O', 'N', 'C']"
HOMA,1995,Cc1c(C#N)c(=O)oc2ccc(Cl)cc12,2,6,15,2,6,"[9, 10, 11, 13, 14, 8]",0based,5,1,True,6,True,"['C', 'C', 'C', 'C', 'C', 'C']",True,,False,"['C', 'C', 'C', 'Cl', 'C', 'O']"
HOMA,1996,Cc1cc(=O)cc(C)o1,1,6,9,1,6,"[1, 8, 6, 5, 3, 2]",0based,5,1,True,6,True,"['C', 'O', 'C', 'C', 'C', 'C']",True,,False,"['C', 'C', 'C', 'O', 'C', 'C']"
HOMA,1997,CC(=O)c1c(O)oc(C)cc1=O,1,6,12,1,6,"[3, 10, 9, 7, 6, 4]",0based,5,1,True,6,True,"['C', 'C', 'C', 'C', 'O', 'C']",True,,False,"['O', 'C', 'C', 'O', 'O', 'C']"
HOMA,1998,COc1ccc2ccc(=O)oc2c1CC=C(C)C,2,6,18,2,6,"[6, 7, 8, 10, 11, 5]",0based,5,1,True,6,True,"['C', 'C', 'C', 'O', 'C', 'C']",True,,False,"['C', 'C', 'C', 'O', 'O', 'C']"
HOMA,1999,COc1ccc2ccc(=O)oc2c1CC=C(C)C,1,6,18,2,6,"[2, 12, 11, 5, 4, 3]",0based,5,1,True,6,True,"['C', 'C', 'C', 'C', 'C', 'C']",True,,False,"['O', 'C', 'O', 'C', 'C', 'C']"
HOMA,2000,N#Cc1cc2ccccc2oc1=N,1,6,13,2,6,"[2, 11, 10, 9, 4, 3]",0based,5,1,True,6,True,"['C', 'C', 'O', 'C', 'C', 'C']",True,,False,"['C', 'O', 'C', 'C', 'C', 'C']"
HOMA,2001,N#Cc1cc2ccccc2oc1=N,2,6,13,2,6,"[5, 6, 7, 8, 9, 4]",0based,5,1,True,6,True,"['C', 'C', 'C', 'C', 'C', 'C']",True,,False,"['C', 'C', 'C', 'C', 'C', 'C']"
HOMA,2002,O=c1ccc2ccc(S)cc2o1,1,6,12,2,6,"[1, 11, 10, 4, 3, 2]",0based,5,1,True,6,True,"['C', 'O', 'C', 'C', 'C', 'C']",True,,False,"['O', 'C', 'C', 'C', 'C', 'C']"
HOMA,2003,O=c1ccc2ccc(S)cc2o1,2,6,12,2,6,"[5, 6, 7, 9, 10, 4]",0based,5,1,True,6,True,"['C', 'C', 'C', 'C', 'C', 'C']",True,,False,"['C', 'C', 'C', 'S', 'C', 'C']"
HOMA,2004,COc1coc(-c2nc(C)no2)cc1=O,1,6,15,2,6,"[2, 13, 12, 5, 4, 3]",0based,5,1,True,6,True,"['C', 'C', 'C', 'C', 'O', 'C']",True,,False,"['O', 'C', 'O', 'O', 'C', 'C']"
HOMA,2005,COc1coc(-c2nc(C)no2)cc1=O,2,5,15,2,5,"[7, 6, 11, 10, 8]",0based,5,1,True,5,True,"['N', 'C', 'O', 'N', 'C']",True,,False,"['C', 'C', 'N', 'C', 'N']"
HOMA,2006,C[C@H](Oc1ccc2ccc(=O)oc2c1)C(N)=O,2,6,17,2,6,"[7, 8, 9, 11, 12, 6]",0based,5,1,True,6,True,"['C', 'C', 'C', 'O', 'C', 'C']",True,,False,"['C', 'C', 'C', 'O', 'O', 'C']"
HOMA,2007,C[C@H](Oc1ccc2ccc(=O)oc2c1)C(N)=O,1,6,17,2,6,"[3, 13, 12, 6, 5, 4]",0based,5,1,True,6,True,"['C', 'C', 'C', 'C', 'C', 'C']",True,,False,"['O', 'C', 'O', 'C', 'C', 'C']"
HOMA,2008,O=C(O)c1cccc(=O)o1,1,6,10,1,6,"[3, 9, 7, 6, 5, 4]",0based,5,1,True,6,True,"['C', 'O', 'C', 'C', 'C', 'C']",True,,False,"['O', 'O', 'C', 'C', 'C', 'C']"
HOMA,2009,Cc1occc(=O)c1OCC(=O)NCCCO,1,6,17,1,6,"[1, 7, 5, 4, 3, 2]",0based,5,1,True,6,True,"['C', 'C', 'C', 'C', 'C', 'O']",True,,False,"['C', 'O', 'C', 'C', 'O', 'C']"
HOMA,2010,COc1coc(C(=O)N2CCC[C@H]3C[C@@H]32)cc1=O,2,6,18,3,6,"[9, 10, 11, 12, 14, 8]",0based,5,1,True,6,True,"['C', 'C', 'C', 'C', 'C', 'N']",True,,False,"['N', 'C', 'C', 'C', 'C', 'O']"
HOMA,2011,COc1coc(C(=O)N2CCC[C@H]3C[C@@H]32)cc1=O,3,3,18,3,3,"[13, 12, 14]",0based,5,1,True,3,True,"['C', 'C', 'C']",True,,False,"['C', 'C', 'C']"
HOMA,2012,COc1coc(C(=O)N2CCC[C@H]3C[C@@H]32)cc1=O,1,6,18,3,6,"[2, 16, 15, 5, 4, 3]",0based,5,1,True,6,True,"['C', 'C', 'C', 'C', 'O', 'C']",True,,False,"['O', 'C', 'C', 'O', 'C', 'C']"
HOMA,2013,CCOC(=O)c1cc2cc(O)ccc2oc1=O,1,6,17,2,6,"[5, 15, 14, 13, 7, 6]",0based,5,1,True,6,True,"['C', 'C', 'O', 'C', 'C', 'C']",True,,False,"['O', 'O', 'C', 'C', 'C', 'C']"
HOMA,2014,CCOC(=O)c1cc2cc(O)ccc2oc1=O,2,6,17,2,6,"[8, 9, 11, 12, 13, 7]",0based,5,1,True,6,True,"['C', 'C', 'C', 'C', 'C', 'C']",True,,False,"['C', 'C', 'O', 'C', 'C', 'C']"
HOMA,2015,Cn1ccnc1SCc1cc(=O)c(O)co1,2,6,16,2,6,"[9, 10, 12, 14, 15, 8]",0based,5,1,True,6,True,"['C', 'C', 'C', 'C', 'O', 'C']",True,,False,"['C', 'C', 'O', 'O', 'C', 'C']"
HOMA,2016,Cn1ccnc1SCc1cc(=O)c(O)co1,1,5,16,2,5,"[1, 2, 3, 4, 5]",0based,5,1,True,5,True,"['N', 'C', 'C', 'N', 'C']",True,,False,"['C', 'N', 'C', 'C', 'N']"
HOMA,2017,Cc1ccc2oc(=O)cc(CC(=O)O)c2c1,2,6,16,2,6,"[5, 6, 8, 9, 14, 4]",0based,5,1,True,6,True,"['O', 'C', 'C', 'C', 'C', 'C']",True,,False,"['C', 'O', 'O', 'C', 'O', 'C']"
HOMA,2018,Cc1ccc2oc(=O)cc(CC(=O)O)c2c1,1,6,16,2,6,"[1, 15, 14, 4, 3, 2]",0based,5,1,True,6,True,"['C', 'C', 'C', 'C', 'C', 'C']",True,,False,"['C', 'C', 'O', 'C', 'C', 'C']"
HOMA,2019,Cc1cc(=O)c(OC[C@H]2CCC[C@H](C)C2)co1,2,6,17,2,6,"[9, 10, 11, 12, 14, 8]",0based,5,1,True,6,True,"['C', 'C', 'C', 'C', 'C', 'C']",True,,False,"['C', 'C', 'C', 'C', 'C', 'C']"
HOMA,2020,Cc1cc(=O)c(OC[C@H]2CCC[C@H](C)C2)co1,1,6,17,2,6,"[1, 16, 15, 5, 3, 2]",0based,5,1,True,6,True,"['C', 'O', 'C', 'C', 'C', 'C']",True,,False,"['C', 'C', 'C', 'O', 'C', 'C']"
HOMA,2021,Cc1coc2cc3oc(=O)c4c(c3cc12)CCC4,4,5,18,4,5,"[15, 11, 10, 17, 16]",0based,5,1,True,5,True,"['C', 'C', 'C', 'C', 'C']",True,,False,"['C', 'C', 'O', 'C', 'C']"
HOMA,2022,Cc1coc2cc3oc(=O)c4c(c3cc12)CCC4,3,6,18,4,6,"[7, 8, 10, 11, 12, 6]",0based,5,1,True,6,True,"['O', 'C', 'C', 'C', 'C', 'C']",True,,False,"['C', 'O', 'O', 'C', 'C', 'C']"
HOMA,2023,Cc1coc2cc3oc(=O)c4c(c3cc12)CCC4,1,5,18,4,5,"[1, 2, 3, 4, 14]",0based,5,1,True,5,True,"['C', 'C', 'O', 'C', 'C']",True,,False,"['C', 'C', 'C', 'O', 'C']"
HOMA,2024,Cc1coc2cc3oc(=O)c4c(c3cc12)CCC4,2,6,18,4,6,"[5, 6, 12, 13, 14, 4]",0based,5,1,True,6,True,"['C', 'C', 'C', 'C', 'C', 'C']",True,,False,"['C', 'C', 'C', 'C', 'C', 'O']"
HOMA,2025,O=c1cc(CN2CCC[C@@H](O)C2)occ1O,2,6,16,2,6,"[6, 7, 8, 9, 11, 5]",0based,5,1,True,6,True,"['C', 'C', 'C', 'C', 'C', 'N']",True,,False,"['N', 'C', 'C', 'C', 'O', 'C']"
HOMA,2026,O=c1cc(CN2CCC[C@@H](O)C2)occ1O,1,6,16,2,6,"[1, 14, 13, 12, 3, 2]",0based,5,1,True,6,True,"['C', 'C', 'C', 'O', 'C', 'C']",True,,False,"['O', 'C', 'O', 'C', 'C', 'C']"
HOMA,2027,O=C(O)[C@@H]1CCN(Cc2cc(=O)c(O)co2)C1,1,5,17,2,5,"[3, 4, 5, 6, 16]",0based,5,1,True,5,True,"['C', 'C', 'C', 'N', 'C']",True,,False,"['O', 'C', 'C', 'C', 'O']"
HOMA,2028,O=C(O)[C@@H]1CCN(Cc2cc(=O)c(O)co2)C1,2,6,17,2,6,"[9, 10, 12, 14, 15, 8]",0based,5,1,True,6,True,"['C', 'C', 'C', 'C', 'O', 'C']",True,,False,"['C', 'C', 'O', 'O', 'C', 'C']"
HOMA,2029,Cc1cc(C)c2occc(=O)c2c1,2,6,13,2,6,"[6, 7, 8, 9, 11, 5]",0based,5,1,True,6,True,"['O', 'C', 'C', 'C', 'C', 'C']",True,,False,"['C', 'O', 'C', 'C', 'O', 'C']"
HOMA,2030,Cc1cc(C)c2occc(=O)c2c1,1,6,13,2,6,"[1, 12, 11, 5, 3, 2]",0based,5,1,True,6,True,"['C', 'C', 'C', 'C', 'C', 'C']",True,,False,"['C', 'C', 'O', 'C', 'C', 'C']"
HOMA,2031,C[C@H]1CCN1C(=O)c1cc2ccccc2c(=O)o1,1,4,18,3,4,"[1, 4, 3, 2]",0based,5,1,True,4,True,"['C', 'N', 'C', 'C']",True,,False,"['C', 'C', 'C', 'C']"
HOMA,2032,C[C@H]1CCN1C(=O)c1cc2ccccc2c(=O)o1,2,6,18,3,6,"[8, 9, 14, 15, 17, 7]",0based,5,1,True,6,True,"['C', 'C', 'C', 'C', 'O', 'C']",True,,False,"['C', 'C', 'C', 'C', 'O', 'O']"
HOMA,2033,C[C@H]1CCN1C(=O)c1cc2ccccc2c(=O)o1,3,6,18,3,6,"[10, 11, 12, 13, 14, 9]",0based,5,1,True,6,True,"['C', 'C', 'C', 'C', 'C', 'C']",True,,False,"['C', 'C', 'C', 'C', 'C', 'C']"
HOMA,2034,C[C@@H]1CCN(Cc2cc(=O)c(O)co2)[C@H]1CO,1,5,17,2,5,"[1, 2, 3, 4, 14]",0based,5,1,True,5,True,"['C', 'C', 'C', 'N', 'C']",True,,False,"['C', 'C', 'C', 'C', 'O']"
