dataset,row_idx,smiles,ring_id,csv_ring_size,n_heavy_atoms,n_rings,n_target_atoms,atom_on_ring_raw,verdict,score_0based,score_1based,0based_all_valid,0based_ring_match,0based_size_match,0based_elements,1based_all_valid,1based_ring_match,1based_size_match,1based_elements
MCBO,2228,CCC[C@H](OC)C(=O)N1CC2CCC1CC2,3,6,16,3,6,"[11, 12, 13, 14, 15, 10]",0based,5,1,True,6,True,"['C', 'C', 'C', 'C', 'C', 'C']",True,,False,"['C', 'C', 'C', 'C', 'C', 'C']"
MCBO,2229,COCCOC(=O)N[C@@H](CO)[C@@H]1CCCOC1,1,6,17,1,6,"[11, 16, 15, 14, 13, 12]",0based,5,1,True,6,True,"['C', 'C', 'O', 'C', 'C', 'C']",True,,False,"['O', 'O', 'C', 'C', 'C', 'C']"
MCBO,2230,C[C@@H]1[C@@H](C(=O)O)CCN1C(=O)CN1CCCC1,2,5,17,2,5,"[13, 12, 16, 15, 14]",0based,5,1,True,5,True,"['C', 'N', 'C', 'C', 'C']",True,,False,"['N', 'C', 'C', 'C', 'C']"
MCBO,2231,O=C(NC1CC=CC1)c1ccc2c(c1)CCO2,1,5,17,3,5,"[4, 3, 7, 6, 5]",0based,5,1,True,5,True,"['C', 'C', 'C', 'C', 'C']",True,,False,"['C', 'N', 'C', 'C', 'C']"
MCBO,2232,CC1=NO[C@H](C(=O)NC[C@@H]2CCC[C@H](O)C2)C1,2,6,17,2,6,"[10, 11, 12, 13, 15, 9]",0based,5,1,True,6,True,"['C', 'C', 'C', 'C', 'C', 'C']",True,,False,"['C', 'C', 'C', 'C', 'O', 'C']"
MCBO,2233,Clc1ccccc1-c1nc([C@@H]2CCCN2)no1,3,5,17,3,5,"[11, 10, 14, 13, 12]",0based,5,1,True,5,True,"['C', 'C', 'N', 'C', 'C']",True,,False,"['C', 'C', 'C', 'C', 'C']"
MCBO,2234,COC[C@@H]1COCCN1C(=O)OC(C)(C)C,1,6,16,1,6,"[3, 8, 7, 6, 5, 4]",0based,5,1,True,6,True,"['C', 'N', 'C', 'C', 'O', 'C']",True,,False,"['C', 'C', 'C', 'O', 'C', 'C']"
MCBO,2235,C[C@@H](O)[C@H]1CCCN1CCO[C@@H]1CCCCO1,2,6,17,2,6,"[12, 13, 14, 15, 16, 11]",0based,5,1,True,6,True,"['C', 'C', 'C', 'C', 'O', 'C']",True,,False,"['C', 'C', 'C', 'C', 'C', 'O']"
MCBO,2236,C=CCCC[C@H](N)C(=O)NC1CCC(N)CC1,1,6,17,1,6,"[10, 16, 15, 13, 12, 11]",0based,5,1,True,6,True,"['C', 'C', 'C', 'C', 'C', 'C']",True,,False,"['N', 'C', 'N', 'C', 'C', 'C']"
MCBO,2237,C[C@@H]1C[C@@H](C(=O)N2CCCO[C@@H](C)C2)CCO1,1,6,17,2,6,"[1, 16, 15, 14, 3, 2]",0based,5,1,True,6,True,"['C', 'O', 'C', 'C', 'C', 'C']",True,,False,"['C', 'C', 'C', 'C', 'C', 'C']"
MCBO,2238,C[C@@H]1COCC[C@@H]1N[C@@H](CO)CC(F)F,1,6,15,1,6,"[1, 6, 5, 4, 3, 2]",0based,5,1,True,6,True,"['C', 'C', 'C', 'C', 'O', 'C']",True,,False,"['C', 'C', 'C', 'O', 'C', 'C']"
MCBO,2239,Nc1ccc2oc(=O)c3c(c2c1)CCCN3,3,6,16,3,6,"[12, 13, 14, 15, 8, 9]",0based,5,1,True,6,True,"['C', 'C', 'C', 'N', 'C', 'C']",True,,False,"['C', 'C', 'C', 'C', 'O', 'C']"
MCBO,2240,O=C(Cc1ccccc1F)N1CC2CCC1CC2,4,6,18,4,6,"[13, 14, 15, 16, 17, 12]",0based,5,1,True,6,True,"['C', 'C', 'C', 'C', 'C', 'C']",True,,False,"['C', 'C', 'C', 'C', 'C', 'C']"
MCBO,2241,COCCC(C)(C)C(=O)N(C)C1CCCCC1,1,6,17,1,6,"[11, 16, 15, 14, 13, 12]",0based,5,1,True,6,True,"['C', 'C', 'C', 'C', 'C', 'C']",True,,False,"['C', 'C', 'C', 'C', 'C', 'C']"
MCBO,2242,C[C@@H]1CC=CC[C@H]1C(=O)Nc1ccccc1F,1,6,17,2,6,"[1, 6, 5, 4, 3, 2]",0based,5,1,True,6,True,"['C', 'C', 'C', 'C', 'C', 'C']",True,,False,"['C', 'C', 'C', 'C', 'C', 'C']"
MCBO,2243,CC(C)OCCCNC(=O)N[C@H]1CCO[C@H]1C,1,5,17,1,5,"[11, 12, 13, 14, 15]",0based,5,1,True,5,True,"['C', 'C', 'C', 'O', 'C']",True,,False,"['N', 'C', 'C', 'C', 'O']"
MCBO,2244,C[C@@H]1OCC[C@H]1COC(=O)[C@]1(C)CC=CCC1,2,6,17,2,6,"[12, 13, 14, 15, 16, 10]",0based,5,1,True,6,True,"['C', 'C', 'C', 'C', 'C', 'C']",True,,False,"['C', 'C', 'C', 'C', 'C', 'O']"
MCBO,2245,C[C@@H]1COCCN1C(=O)[C@H]1CCCC1(C)C,2,5,16,2,5,"[10, 9, 13, 12, 11]",0based,5,1,True,5,True,"['C', 'C', 'C', 'C', 'C']",True,,False,"['C', 'O', 'C', 'C', 'C']"
MCBO,2246,CC1(NC(=O)NC[C@@H]2COCO2)CCCCC1,1,5,17,2,5,"[8, 7, 11, 10, 9]",0based,5,1,True,5,True,"['C', 'C', 'O', 'C', 'O']",True,,False,"['C', 'C', 'C', 'O', 'C']"
MCBO,2247,C[C@@H]1CCC[C@H](CC(=O)NOc2ccccc2)C1,1,6,18,2,6,"[1, 17, 5, 4, 3, 2]",0based,5,1,True,6,True,"['C', 'C', 'C', 'C', 'C', 'C']",True,,False,"['C', 'C', 'C', 'C', 'C', 'C']"
MCBO,2248,CO[C@@H](C)CN[C@@H]1CC[C@@H](C(=O)O)[C@H](C)C1,1,6,16,1,6,"[6, 15, 13, 9, 8, 7]",0based,5,1,True,6,True,"['C', 'C', 'C', 'C', 'C', 'C']",True,,False,"['N', 'C', 'O', 'C', 'C', 'C']"
MCBO,2249,CC[C@H]1CCCN1C(=O)c1cccc(F)c1F,1,5,17,2,5,"[2, 3, 4, 5, 6]",0based,5,1,True,5,True,"['C', 'C', 'C', 'C', 'N']",True,,False,"['C', 'C', 'C', 'C', 'C']"
MCBO,2250,CC[C@H](C)[C@@H](SC1CCCCC1)C(=O)OC,1,6,16,1,6,"[6, 11, 10, 9, 8, 7]",0based,5,1,True,6,True,"['C', 'C', 'C', 'C', 'C', 'C']",True,,False,"['S', 'C', 'C', 'C', 'C', 'C']"
MCBO,2251,O=C(NCCNCC[C@@H]1CCOC1)C(F)F,1,5,16,1,5,"[8, 9, 10, 11, 12]",0based,5,1,True,5,True,"['C', 'C', 'C', 'O', 'C']",True,,False,"['C', 'C', 'C', 'C', 'O']"
MCBO,2252,C[C@H]1[C@H](C)CCC[C@H]1NC(=O)N[C@H](C)C1CC1,1,6,17,2,6,"[1, 7, 6, 5, 4, 2]",0based,5,1,True,6,True,"['C', 'C', 'C', 'C', 'C', 'C']",True,,False,"['C', 'C', 'C', 'C', 'C', 'C']"
MCBO,2253,COC[C@@H]1CCCCN1C(=O)CSC1CC1,1,6,16,2,6,"[3, 8, 7, 6, 5, 4]",0based,5,1,True,6,True,"['C', 'N', 'C', 'C', 'C', 'C']",True,,False,"['C', 'C', 'C', 'C', 'C', 'C']"
MCBO,2254,Nc1cccc(CNC(=O)[C@H]2CCCOC2)c1,2,6,17,2,6,"[11, 12, 13, 14, 15, 10]",0based,5,1,True,6,True,"['C', 'C', 'C', 'O', 'C', 'C']",True,,False,"['C', 'C', 'C', 'C', 'O', 'O']"
MCBO,2255,Cc1cs/c(=N\C23CC4CC(CC(C4)C2)C3)o1,3,6,17,5,6,"[7, 8, 13, 12, 14, 6]",0based,5,1,True,6,True,"['C', 'C', 'C', 'C', 'C', 'C']",True,,False,"['C', 'C', 'C', 'C', 'C', 'N']"
MCBO,2256,C[C@H]1CN(C)CCN1Cc1cc(=O)c(O)co1,1,6,17,2,6,"[1, 7, 6, 5, 3, 2]",0based,5,1,True,6,True,"['C', 'N', 'C', 'C', 'N', 'C']",True,,False,"['C', 'C', 'C', 'C', 'C', 'C']"
MCBO,2257,O=C(N[C@@H]1CCOC[C@H]1O)OC[C@@H]1CCCO1,1,6,17,2,6,"[4, 5, 6, 7, 8, 3]",0based,5,1,True,6,True,"['C', 'C', 'O', 'C', 'C', 'C']",True,,False,"['C', 'C', 'C', 'O', 'C', 'N']"
MCBO,2258,CN1CC[C@@H]2CN(C/C=C\Cl)C[C@@H]2C1,1,6,14,2,6,"[1, 13, 12, 4, 3, 2]",0based,5,1,True,6,True,"['N', 'C', 'C', 'C', 'C', 'C']",True,,False,"['C', 'C', 'C', 'C', 'C', 'N']"
MCBO,2259,C[C@@H]1CSC[C@@H]1N[C@@H]1CCCC[C@@H]1N(C)C,1,5,16,2,5,"[1, 2, 3, 4, 5]",0based,5,1,True,5,True,"['C', 'C', 'S', 'C', 'C']",True,,False,"['C', 'C', 'C', 'S', 'C']"
MCBO,2260,N[C@@H]1CCC[C@@H]2CN(C(=O)C34CC(CN3)C4)C[C@@H]21,4,6,18,5,6,"[1, 17, 5, 4, 3, 2]",0based,5,1,True,6,True,"['C', 'C', 'C', 'C', 'C', 'C']",True,,False,"['N', 'C', 'C', 'C', 'C', 'C']"
MCBO,2261,O=C(O[C@@H]1CCOC1=O)c1c(F)cccc1F,1,5,17,2,5,"[4, 3, 7, 6, 5]",0based,5,1,True,5,True,"['C', 'C', 'C', 'O', 'C']",True,,False,"['C', 'O', 'O', 'C', 'C']"
MCBO,2262,c1ccc2c(c1)COC[C@H]2NC[C@@H]1CCSC1,3,5,17,3,5,"[13, 12, 16, 15, 14]",0based,5,1,True,5,True,"['C', 'C', 'C', 'S', 'C']",True,,False,"['C', 'C', 'S', 'C', 'C']"
MCBO,2263,C[C@H](CN)CNC1CCC2(CCOCC2)CC1,1,6,17,2,6,"[6, 16, 15, 9, 8, 7]",0based,5,1,True,6,True,"['C', 'C', 'C', 'C', 'C', 'C']",True,,False,"['N', 'C', 'C', 'C', 'C', 'C']"
MCBO,2264,CCCC[C@H](CC)C(=O)N1CC[C@@H]2C[C@@H]2C1,1,6,16,2,6,"[9, 15, 14, 12, 11, 10]",0based,5,1,True,6,True,"['N', 'C', 'C', 'C', 'C', 'C']",True,,False,"['O', 'C', 'C', 'C', 'C', 'N']"
MCBO,2265,CN1CCC[C@@H]2CN([C@H]3C=CCCC3)CC[C@H]21,3,6,17,3,6,"[9, 10, 11, 12, 13, 8]",0based,5,1,True,6,True,"['C', 'C', 'C', 'C', 'C', 'C']",True,,False,"['C', 'C', 'C', 'C', 'C', 'N']"
MCBO,2266,Cc1cc(=O)c(OC[C@H]2CCC[C@H](C)C2)co1,2,6,17,2,6,"[9, 10, 11, 12, 14, 8]",0based,5,1,True,6,True,"['C', 'C', 'C', 'C', 'C', 'C']",True,,False,"['C', 'C', 'C', 'C', 'C', 'C']"
MCBO,2267,COCCN1CN(CCC2OCCO2)CC1=O,1,5,17,2,5,"[4, 5, 6, 14, 15]",0based,5,1,True,5,True,"['N', 'C', 'N', 'C', 'C']",True,,False,"['C', 'N', 'C', 'O', 'C']"
MCBO,2268,C#CC(C)(C)N(C)C[C@@H]1CCC(=O)N1,1,5,14,1,5,"[8, 9, 10, 11, 13]",0based,5,1,True,5,True,"['C', 'C', 'C', 'C', 'N']",True,,False,"['C', 'C', 'C', 'C', 'O']"
MCBO,2269,C[C@H]1CCc2ccccc2N1CCF,1,6,14,2,6,"[1, 10, 9, 4, 3, 2]",0based,5,1,True,6,True,"['C', 'N', 'C', 'C', 'C', 'C']",True,,False,"['C', 'C', 'C', 'C', 'C', 'C']"
MCBO,2270,CNC(=S)N1CCc2cccc(F)c2[C@H]1C,1,6,16,2,6,"[4, 14, 13, 7, 6, 5]",0based,5,1,True,6,True,"['N', 'C', 'C', 'C', 'C', 'C']",True,,False,"['S', 'C', 'F', 'C', 'C', 'N']"
MCBO,2271,CC[C@H](O)CCCN[C@H](C)[C@H]1CCOC1,1,5,15,1,5,"[10, 11, 12, 13, 14]",0based,5,1,True,5,True,"['C', 'C', 'C', 'O', 'C']",True,,False,"['C', 'C', 'C', 'C', 'O']"
MCBO,2272,CC(=O)N1CC[C@H](N[C@@H](C)CC(=O)O)[C@@H](C)C1,1,6,17,1,6,"[3, 16, 14, 6, 5, 4]",0based,5,1,True,6,True,"['N', 'C', 'C', 'C', 'C', 'C']",True,,False,"['O', 'C', 'O', 'C', 'C', 'N']"
MCBO,2273,CCN(C(=O)[C@@H](C)NC(C)=O)[C@@H]1CCCNC1,1,6,17,1,6,"[11, 16, 15, 14, 13, 12]",0based,5,1,True,6,True,"['C', 'C', 'N', 'C', 'C', 'C']",True,,False,"['O', 'N', 'C', 'C', 'C', 'C']"
MCBO,2274,NC(=O)CCNC(=O)CC1C[C@H]2CC[C@@H](C1)N2,2,5,17,2,5,"[12, 11, 16, 14, 13]",0based,5,1,True,5,True,"['C', 'C', 'N', 'C', 'C']",True,,False,"['C', 'C', 'C', 'C', 'C']"
MCBO,2275,O=C(CC1CCNCC1)NO[C@@H]1CCCCO1,2,6,17,2,6,"[12, 13, 14, 15, 16, 11]",0based,5,1,True,6,True,"['C', 'C', 'C', 'C', 'O', 'C']",True,,False,"['C', 'C', 'C', 'C', 'C', 'O']"
MCBO,2276,C[C@H]1CCCCC[C@H]1NCC1(C)CCOCC1,2,6,17,2,6,"[12, 13, 14, 15, 16, 10]",0based,5,1,True,6,True,"['C', 'C', 'O', 'C', 'C', 'C']",True,,False,"['C', 'C', 'C', 'O', 'C', 'C']"
MCBO,2277,Fc1ccc(NN=C[C@@H]2CCOC2)c(F)c1,2,5,16,2,5,"[9, 8, 12, 11, 10]",0based,5,1,True,5,True,"['C', 'C', 'C', 'O', 'C']",True,,False,"['C', 'C', 'O', 'C', 'C']"
MCBO,2278,Oc1cnc(N[C@@H]2CCO[C@H](C3CC3)C2)nc1,2,6,17,3,6,"[7, 8, 9, 10, 14, 6]",0based,5,1,True,6,True,"['C', 'C', 'O', 'C', 'C', 'C']",True,,False,"['C', 'C', 'C', 'O', 'C', 'N']"
MCBO,2279,C[C@@H]1CC[C@H](O)CN1C(=O)[C@H]1CCNC1,2,5,15,2,5,"[11, 10, 14, 13, 12]",0based,5,1,True,5,True,"['C', 'C', 'C', 'N', 'C']",True,,False,"['C', 'O', 'N', 'C', 'C']"
MCBO,2280,CO[C@]1(C)CCCN(C(=O)C(C)(F)F)C1,1,6,15,1,6,"[2, 14, 7, 6, 5, 4]",0based,5,1,True,6,True,"['C', 'C', 'N', 'C', 'C', 'C']",True,,False,"['O', 'F', 'C', 'C', 'C', 'C']"
MCBO,2281,CC(C)(O)C1CN(C(=O)CC2OCCCO2)C1,2,6,17,2,6,"[11, 12, 13, 14, 15, 10]",0based,5,1,True,6,True,"['O', 'C', 'C', 'C', 'O', 'C']",True,,False,"['C', 'O', 'C', 'C', 'C', 'C']"
MCBO,2282,CCOC1CC(CN[C@H]2CCC[C@H]2CCO)C1,2,5,17,2,5,"[9, 8, 12, 11, 10]",0based,5,1,True,5,True,"['C', 'C', 'C', 'C', 'C']",True,,False,"['C', 'N', 'C', 'C', 'C']"
MCBO,2283,CC[C@@H]1CN(C(=O)[C@@]2(C)CCNC2)CC[C@H]1N,1,6,17,2,6,"[2, 15, 14, 13, 4, 3]",0based,5,1,True,6,True,"['C', 'C', 'C', 'C', 'N', 'C']",True,,False,"['C', 'C', 'C', 'C', 'C', 'C']"
MCBO,2284,C[C@@]1(C2CCCC2)NC(=O)N(CC(=O)O)C1=O,1,5,17,2,5,"[3, 2, 6, 5, 4]",0based,5,1,True,5,True,"['C', 'C', 'C', 'C', 'C']",True,,False,"['C', 'C', 'C', 'C', 'C']"
MCBO,2285,NC(=O)N1C[C@@H]2CNc3ccccc3[C@H]2C1,2,6,16,3,6,"[6, 7, 8, 13, 14, 5]",0based,5,1,True,6,True,"['C', 'N', 'C', 'C', 'C', 'C']",True,,False,"['C', 'C', 'N', 'C', 'C', 'C']"
MCBO,2286,C[C@@H]1CN(CC(=O)N(C)C)C[C@H](CO)O1,1,6,15,1,6,"[1, 14, 11, 10, 3, 2]",0based,5,1,True,6,True,"['C', 'O', 'C', 'C', 'N', 'C']",True,,False,"['C', 'O', 'C', 'C', 'C', 'C']"
MCBO,2287,N[C@H](c1ccccc1)c1noc([C@H]2CCCN2)n1,3,5,18,3,5,"[13, 12, 16, 15, 14]",0based,5,1,True,5,True,"['C', 'C', 'N', 'C', 'C']",True,,False,"['C', 'C', 'C', 'C', 'C']"
MCBO,2288,C[C@H]1OCC[C@@H]1N(CCO)c1ccc(C#N)nn1,1,5,18,2,5,"[1, 2, 3, 4, 5]",0based,5,1,True,5,True,"['C', 'O', 'C', 'C', 'C']",True,,False,"['C', 'C', 'O', 'C', 'C']"
MCBO,2289,CCCC[C@H](CC)NC[C@@H]1CCOC[C@@H]1OC,1,6,17,1,6,"[9, 14, 13, 12, 11, 10]",0based,5,1,True,6,True,"['C', 'C', 'C', 'O', 'C', 'C']",True,,False,"['C', 'C', 'O', 'C', 'C', 'C']"
MCBO,2290,CC[C@@H](NCC(=O)NC(C)(C)C)[C@H]1CCOC1,1,5,17,1,5,"[12, 13, 14, 15, 16]",0based,5,1,True,5,True,"['C', 'C', 'C', 'O', 'C']",True,,False,"['C', 'C', 'C', 'C', 'O']"
MCBO,2291,C[C@H]1CSC[C@H]1NCc1ccc(F)c(F)c1,1,5,16,2,5,"[1, 2, 3, 4, 5]",0based,5,1,True,5,True,"['C', 'C', 'S', 'C', 'C']",True,,False,"['C', 'C', 'C', 'S', 'C']"
MCBO,2292,O=C(Nc1ccc2[nH]ccc2c1)C1=CCCCC1,3,6,18,3,6,"[13, 14, 15, 16, 17, 12]",0based,5,1,True,6,True,"['C', 'C', 'C', 'C', 'C', 'C']",True,,False,"['C', 'C', 'C', 'C', 'C', 'C']"
MCBO,2293,Cc1ccccc1CN1CCC[C@]1(C)CC(C)C,2,5,18,2,5,"[9, 8, 12, 11, 10]",0based,5,1,True,5,True,"['C', 'N', 'C', 'C', 'C']",True,,False,"['N', 'C', 'C', 'C', 'C']"
MCBO,2294,CCN(C)C(=O)CN1CCN(C)[C@@H](C(C)C)C1,1,6,17,1,6,"[7, 16, 12, 10, 9, 8]",0based,5,1,True,6,True,"['N', 'C', 'C', 'N', 'C', 'C']",True,,False,"['C', 'C', 'C', 'C', 'C', 'N']"
MCBO,2295,COc1cccc(/C=N/C[C@@H]2CC=CCC2)c1O,2,6,18,2,6,"[11, 12, 13, 14, 15, 10]",0based,5,1,True,6,True,"['C', 'C', 'C', 'C', 'C', 'C']",True,,False,"['C', 'C', 'C', 'C', 'C', 'C']"
MCBO,2296,Cc1cc(=O)c(OC[C@@H]2CCCC[C@@H]2C)co1,2,6,17,2,6,"[9, 10, 11, 12, 13, 8]",0based,5,1,True,6,True,"['C', 'C', 'C', 'C', 'C', 'C']",True,,False,"['C', 'C', 'C', 'C', 'C', 'C']"
MCBO,2297,C#CCCCN[C@@]1(CCC)CCOC1,1,5,14,1,5,"[6, 10, 11, 12, 13]",0based,5,1,True,5,True,"['C', 'C', 'C', 'O', 'C']",True,,False,"['N', 'C', 'C', 'C', 'O']"
MCBO,2298,N#Cc1ccc(CN[C@H]2CC[C@H](O)CC2)cc1,2,6,17,2,6,"[9, 10, 11, 13, 14, 8]",0based,5,1,True,6,True,"['C', 'C', 'C', 'C', 'C', 'C']",True,,False,"['C', 'C', 'C', 'O', 'C', 'N']"
MCBO,2299,C=CCCN1CCCC[C@H]1CC(=O)O,1,6,14,1,6,"[4, 9, 8, 7, 6, 5]",0based,5,1,True,6,True,"['N', 'C', 'C', 'C', 'C', 'C']",True,,False,"['C', 'C', 'C', 'C', 'C', 'N']"
MCBO,2300,NC(=O)CONC(=O)/C=C/CN1CCOCC1,1,6,17,1,6,"[11, 16, 15, 14, 13, 12]",0based,5,1,True,6,True,"['N', 'C', 'C', 'O', 'C', 'C']",True,,False,"['C', 'C', 'O', 'C', 'C', 'N']"
MCBO,2301,N[C@H](CC1CCCCC1)C(=O)NC/C=C\Cl,1,6,16,1,6,"[3, 8, 7, 6, 5, 4]",0based,5,1,True,6,True,"['C', 'C', 'C', 'C', 'C', 'C']",True,,False,"['C', 'C', 'C', 'C', 'C', 'C']"
MCBO,2302,C1CCC(Cc2nc([C@H]3CCOC3)no2)CC1,3,5,17,3,5,"[9, 8, 12, 11, 10]",0based,5,1,True,5,True,"['C', 'C', 'C', 'O', 'C']",True,,False,"['C', 'C', 'O', 'C', 'C']"
MCBO,2303,O=c1c(N2CCOCC2)coc2ccccc12,2,6,17,3,6,"[4, 5, 6, 7, 8, 3]",0based,5,1,True,6,True,"['C', 'C', 'O', 'C', 'C', 'N']",True,,False,"['N', 'C', 'C', 'O', 'C', 'C']"
MCBO,2304,CCN(C)C(=O)N1CCO[C@@H]([C@@H]2CCCO2)C1,1,6,17,2,6,"[6, 16, 10, 9, 8, 7]",0based,5,1,True,6,True,"['N', 'C', 'C', 'O', 'C', 'C']",True,,False,"['O', 'O', 'O', 'C', 'C', 'N']"
MCBO,2305,C=C/C=C/CCN[C@@]1(CC(=O)O)CCCOC1,1,6,17,1,6,"[7, 16, 15, 14, 13, 12]",0based,5,1,True,6,True,"['C', 'C', 'O', 'C', 'C', 'C']",True,,False,"['N', 'O', 'C', 'C', 'C', 'O']"
MCBO,2306,CC[C@@H](C)C(=O)N[C@@H]1CCCN(C(=O)OC)C1,1,6,17,1,6,"[7, 16, 11, 10, 9, 8]",0based,5,1,True,6,True,"['C', 'C', 'N', 'C', 'C', 'C']",True,,False,"['N', 'C', 'C', 'C', 'C', 'C']"
MCBO,2307,C[C@]1(CN2C[C@@H]3[C@H](C2)[C@H]3C(=O)O)CCCCO1,3,6,17,3,6,"[12, 13, 14, 15, 16, 1]",0based,5,1,True,6,True,"['C', 'C', 'C', 'C', 'O', 'C']",True,,False,"['O', 'C', 'C', 'C', 'C', 'C']"
MCBO,2308,C[C@@H]1CO[C@@](C)(c2ccccc2)O1,1,5,13,2,5,"[1, 2, 3, 4, 12]",0based,5,1,True,5,True,"['C', 'C', 'O', 'C', 'O']",True,,False,"['C', 'C', 'C', 'O', 'C']"
MCBO,2309,CNC[C@H](C)CNC(=O)C[C@@H]1CC=CCC1,1,6,16,1,6,"[10, 15, 14, 13, 12, 11]",0based,5,1,True,6,True,"['C', 'C', 'C', 'C', 'C', 'C']",True,,False,"['C', 'C', 'C', 'C', 'C', 'C']"
MCBO,2310,C/C=C/C=C/C(=O)O[C@H]1Cc2ccccc2C1=O,1,5,18,2,5,"[8, 9, 10, 15, 16]",0based,5,1,True,5,True,"['C', 'C', 'C', 'C', 'C']",True,,False,"['O', 'C', 'C', 'C', 'C']"
MCBO,2311,C=CCOCCN[C@@H]1Cc2ccccc2[C@@H]1OC,1,5,18,2,5,"[7, 8, 9, 14, 15]",0based,5,1,True,5,True,"['C', 'C', 'C', 'C', 'C']",True,,False,"['N', 'C', 'C', 'C', 'C']"
MCBO,2312,C[C@@H](O)C(=O)N(C)CCC1CCCCC1,1,6,15,1,6,"[9, 14, 13, 12, 11, 10]",0based,5,1,True,6,True,"['C', 'C', 'C', 'C', 'C', 'C']",True,,False,"['C', 'C', 'C', 'C', 'C', 'C']"
MCBO,2313,COC(=O)[C@@]1(F)CCN(C[C@@H]2CCCOC2)C1,2,6,17,2,6,"[11, 12, 13, 14, 15, 10]",0based,5,1,True,6,True,"['C', 'C', 'C', 'O', 'C', 'C']",True,,False,"['C', 'C', 'C', 'C', 'O', 'C']"
MCBO,2314,COc1cccc(CN[C@@H]2CCC[C@@H]2C)c1C,2,5,17,2,5,"[10, 9, 13, 12, 11]",0based,5,1,True,5,True,"['C', 'C', 'C', 'C', 'C']",True,,False,"['C', 'N', 'C', 'C', 'C']"
MCBO,2315,CCCONC(=O)NC[C@H]1CCC[C@H]1CC,1,5,16,1,5,"[9, 10, 11, 12, 13]",0based,5,1,True,5,True,"['C', 'C', 'C', 'C', 'C']",True,,False,"['C', 'C', 'C', 'C', 'C']"
MCBO,2316,CC(C)NC[C@H](c1ccccc1)N1CCCC1,2,5,17,2,5,"[13, 12, 16, 15, 14]",0based,5,1,True,5,True,"['C', 'N', 'C', 'C', 'C']",True,,False,"['N', 'C', 'C', 'C', 'C']"
MCBO,2317,O=C(CNC(=O)[C@@H]1CC12CCC2)C1CCCC1,3,5,17,3,5,"[13, 12, 16, 15, 14]",0based,5,1,True,5,True,"['C', 'C', 'C', 'C', 'C']",True,,False,"['C', 'C', 'C', 'C', 'C']"
MCBO,2318,CC[C@H]1CCC[C@@H]1NCc1cc(=O)c(O)co1,1,5,17,2,5,"[2, 3, 4, 5, 6]",0based,5,1,True,5,True,"['C', 'C', 'C', 'C', 'C']",True,,False,"['C', 'C', 'C', 'C', 'C']"
MCBO,2319,Cc1cs/c(=N\C23CC4CC(CC(C4)C2)C3)o1,5,6,17,5,6,"[11, 12, 14, 6, 15, 10]",0based,5,1,True,6,True,"['C', 'C', 'C', 'C', 'C', 'C']",True,,False,"['C', 'C', 'C', 'N', 'C', 'C']"
MCBO,2320,Cc1cs/c(=N\C23CC4CC(CC(C4)C2)C3)o1,2,6,17,5,6,"[7, 8, 9, 10, 15, 6]",0based,5,1,True,6,True,"['C', 'C', 'C', 'C', 'C', 'C']",True,,False,"['C', 'C', 'C', 'C', 'C', 'N']"
MCBO,2321,O=C1CC(C(=O)N[C@]2(CO)CCOC2)C1,2,5,15,2,5,"[10, 7, 13, 12, 11]",0based,5,1,True,5,True,"['C', 'C', 'C', 'O', 'C']",True,,False,"['O', 'N', 'O', 'C', 'C']"
MCBO,2322,C[C@H]1C[C@@](C)(C(=O)O)C[C@@]12NC(=O)NC2=O,1,5,16,2,5,"[1, 2, 3, 8, 9]",0based,5,1,True,5,True,"['C', 'C', 'C', 'C', 'C']",True,,False,"['C', 'C', 'C', 'O', 'C']"
MCBO,2323,CC1(C)CCC[C@@H](OC(=O)[C@H]2CCCS2)C1,2,5,16,2,5,"[11, 10, 14, 13, 12]",0based,5,1,True,5,True,"['C', 'C', 'S', 'C', 'C']",True,,False,"['C', 'O', 'C', 'C', 'C']"
MCBO,2324,CC[C@H](N)C(=O)NC1C2CC3CC(C2)CC1C3,1,6,17,4,6,"[7, 15, 14, 12, 13, 8]",0based,5,1,True,6,True,"['C', 'C', 'C', 'C', 'C', 'C']",True,,False,"['N', 'C', 'C', 'C', 'C', 'C']"
MCBO,2325,CCCN1CC[C@H](N)C[C@H]1C,1,6,11,1,6,"[3, 9, 8, 6, 5, 4]",0based,5,1,True,6,True,"['N', 'C', 'C', 'C', 'C', 'C']",True,,False,"['C', 'C', 'N', 'C', 'C', 'N']"
MCBO,2326,C#C[C@@H](C)NC(=O)N1CCCC[C@@H]1C=C,1,6,15,1,6,"[7, 12, 11, 10, 9, 8]",0based,5,1,True,6,True,"['N', 'C', 'C', 'C', 'C', 'C']",True,,False,"['O', 'C', 'C', 'C', 'C', 'N']"
MCBO,2327,C[C@@H]1CCN(C(=O)COC2(C)CCC2)C[C@@H]1N,1,6,17,2,6,"[1, 15, 14, 4, 3, 2]",0based,5,1,True,6,True,"['C', 'C', 'C', 'N', 'C', 'C']",True,,False,"['C', 'C', 'C', 'C', 'C', 'C']"
MCBO,2328,O=C(O)C1(C(=O)NC2CC=CC2)CCCC1,1,5,16,2,5,"[8, 7, 11, 10, 9]",0based,5,1,True,5,True,"['C', 'C', 'C', 'C', 'C']",True,,False,"['C', 'N', 'C', 'C', 'C']"
